Date,Value
1992-09-21,0.7341
1991-11-15,0.787
2004-10-01,0.8069
1982-09-10,1.0555
1979-04-26,
1995-08-03,0.7296
1981-09-23,0.8948
1979-04-11,0.7142
2003-08-07,0.877
2002-01-10,1.1194
1989-08-10,0.8993
2011-06-01,0.6932
1976-10-06,0.8303
1975-04-03,0.7375
1975-06-16,0.7258
2001-03-16,1.1148
1994-01-25,0.8926
2003-05-28,0.8517
2008-02-25,0.6743
2016-01-15,0.9134
2003-01-14,0.9442
2005-04-25,0.7705
1979-11-30,0.668
1980-03-18,0.7177
1995-07-13,0.7346
1978-07-19,0.7583
2015-07-09,0.9054
1984-08-28,1.292
1997-09-19,0.9027
2007-11-06,0.6872
1997-01-07,0.797
2010-03-11,0.7314
2004-04-19,0.8313
1998-09-30,0.8543
2017-03-29,
2017-05-23,0.8906
1989-10-03,
2012-05-02,0.7603
1982-01-14,
1995-07-28,0.7262
1981-10-01,0.9138
2015-06-05,0.9003
2011-12-16,0.7664
1978-11-02,0.7054
2010-02-09,0.728
2008-06-24,0.6413
1993-09-30,0.8409
1987-02-12,0.8673
2010-06-30,
2008-10-24,0.7851
1975-10-20,0.7959
2014-04-07,0.7277
1993-07-14,0.8688
1986-03-04,1.0151
1979-12-06,0.6705
1992-06-18,0.7504
2007-05-24,0.7443
2000-02-02,1.0284
1987-06-12,0.8628
2008-11-14,0.7886
1978-08-17,0.7366
2012-08-22,0.8021
1984-10-15,1.4043
1980-02-11,0.6676
1982-12-20,1.0395
1999-04-23,0.9399
2013-07-30,
2009-01-09,0.7402
2004-10-07,0.814
1997-05-06,0.8809
1985-08-22,1.2463
1983-07-18,1.1467
2002-01-10,1.1194
2007-11-28,0.6776
2013-07-18,
1995-11-10,0.7414
1981-07-09,0.9603
2008-01-17,0.6808
1992-05-13,0.7761
1994-12-15,0.8132
1992-10-23,0.7591
2012-02-24,0.7428
2017-09-26,0.8498
1981-02-11,0.8237
1984-02-28,1.1712
1980-11-25,0.7364
1978-06-02,0.7703
1978-03-06,0.7619
2007-01-04,0.7639
2004-05-21,0.8321
2013-02-22,0.7598
2001-07-13,1.1741
2012-12-05,0.7652
1977-02-10,0.8338
1999-07-28,0.942
2011-04-20,0.6892
2004-07-26,0.8229
1978-01-12,
1999-05-14,0.9344
1997-07-01,0.8868
2003-11-12,0.8594
1984-06-14,1.2203
2006-09-08,0.7893
2016-11-01,0.9056
1976-08-16,0.8515
2010-12-17,0.7605
1988-09-20,0.8974
1996-11-14,0.7732
2012-02-23,0.7511
1983-10-05,1.1606
1975-10-31,0.7914
1993-05-25,0.8161
2006-09-04,0.7774
1990-09-26,0.7482
1999-10-19,0.9263
1977-08-25,0.8281
2008-11-26,0.7757
1979-06-01,0.7238
2006-04-13,0.8273
2015-06-03,0.8877
2015-12-22,0.9118
2013-11-21,0.7428
2009-12-11,0.6839
1984-05-02,1.2215
1993-03-17,0.8416
1986-06-24,1.0335
1979-08-30,
1993-07-08,0.8596
2012-07-27,0.8083
2006-06-15,0.7923
2008-01-29,0.6772
1987-01-20,0.877
2007-09-26,0.7081
1996-10-11,0.7836
1991-05-10,
2017-09-19,0.8349
2002-03-26,1.1406
1996-04-15,0.7788
1981-11-03,0.8931
1985-05-08,1.4331
1984-10-03,1.3499
1995-01-31,0.7891
1976-01-21,0.8135
2006-11-06,0.7866
1995-03-03,
2003-06-05,0.844
1988-04-07,0.805
1984-01-09,1.2622
1986-01-29,1.0979
2006-04-06,
2010-04-23,0.7485
1996-05-07,0.7819
2013-06-13,0.7519
2011-03-23,0.7081
1981-09-10,0.9414
1982-01-07,0.9116
1987-03-04,0.8741
2002-08-01,1.0178
2012-11-28,0.7747
1981-11-02,
1982-07-08,1.055
1995-06-26,0.7385
2008-05-13,0.6457
1999-10-12,0.9321
1997-07-04,0.8943
1990-07-04,0.7817
2003-10-02,0.8557
2001-05-30,1.1669
1986-11-13,0.9521
2003-05-09,0.8705
1976-07-09,0.8523
2001-02-21,1.0967
2015-01-12,0.8462
1983-04-27,1.081
2008-07-16,0.6321
1976-06-24,0.8507
2017-10-09,0.8519
1991-01-15,0.7395
2001-08-30,1.0999
1983-06-09,1.1279
1977-06-13,0.8264
1990-08-10,0.7574
1975-07-02,0.7429
2000-12-14,1.1269
2015-10-27,0.9048
1995-07-31,0.7265
2011-09-12,0.7348
2010-04-29,0.7551
1990-01-16,0.8149
1996-08-20,0.7671
2005-02-14,0.7713
2007-06-05,0.7395
1984-07-10,1.2672
2004-01-14,0.7885
2006-02-01,0.8264
2013-12-17,0.7283
1993-08-12,0.8871
2001-02-07,1.0724
1983-09-23,1.1814
1979-06-14,0.721
1975-07-31,0.7913
1978-10-25,0.6785
1981-07-23,0.9533
2000-01-26,0.9986
1981-11-10,0.8926
1993-12-16,0.8776
1979-04-27,0.7135
1996-12-31,0.7864
2003-04-15,0.927
2014-02-27,0.7309
1981-08-14,0.9787
2010-07-09,0.7916
1986-07-16,1.0032
2010-06-21,0.8078
2015-08-18,0.9063
1991-06-03,0.8353
1976-05-11,0.8422
1975-06-09,0.7293
2000-11-23,1.1874
1983-07-01,1.1226
2006-09-26,0.789
2008-09-24,0.6819
1976-08-26,0.8467
2012-11-30,0.7689
1997-12-05,0.9084
1992-10-13,0.7323
1997-04-03,0.8528
1990-08-13,
1984-11-15,1.3295
2001-05-02,1.1215
1993-03-01,0.831
1990-02-14,
2002-01-07,1.1206
2004-02-05,0.7935
1981-12-22,0.9136
1985-08-23,1.2488
2013-04-15,0.7642
1975-02-20,0.7336
2009-06-10,
2013-12-03,0.7359
2007-02-01,0.7679
1987-11-17,0.812
1997-04-10,
2001-06-21,1.1715
1981-03-12,0.8206
1979-11-12,0.6894
1990-10-31,0.7239
1981-01-15,0.7683
1991-06-19,
2012-06-19,0.7888
2015-10-05,0.8918
1987-10-30,0.8291
2006-03-10,0.8417
2017-10-19,0.8437
1975-05-08,0.7309
2016-06-22,0.8864
2012-11-30,0.7689
1997-04-15,0.8843
1984-05-10,1.2442
1978-04-18,0.7614
1987-07-01,0.8718
2004-10-27,0.783
1996-02-02,0.7712
1977-10-27,0.8188
1991-12-04,0.7771
2017-08-04,0.8511
1999-11-15,0.9704
2014-09-24,0.7814
1990-12-06,0.716
1984-02-16,1.2004
1995-01-10,0.7989
2013-10-07,0.7369
2001-04-10,1.1239
2005-02-25,0.7582
2008-09-09,0.7075
1998-12-09,0.8528
2006-08-15,0.782
1993-10-04,0.8388
1977-09-05,0.8312
2011-01-04,0.7509
2009-05-21,0.7263
2015-11-23,0.9422
1987-04-06,
1989-04-26,0.8938
2006-11-29,0.7603
2012-11-29,0.7705
2015-05-29,0.9122
1984-09-05,1.3188
1993-06-15,0.8205
1977-06-16,0.8263
2009-03-23,0.737
1976-04-29,
1975-05-09,0.7327
1995-08-09,0.7382
1994-06-09,0.8528
1976-01-19,0.807
1994-06-13,0.8424
1975-04-15,0.7444
1989-10-31,0.8793
1975-03-06,0.7276
1977-02-15,0.8324
1998-04-06,0.9414
1999-02-03,0.8814
2007-11-20,0.6765
1975-08-11,0.7954
2004-03-05,0.8049
1976-03-17,0.847
2008-10-23,0.7762
1976-10-19,0.8373
2012-09-07,0.7812
2006-02-27,
1987-08-14,0.8938
1999-01-11,0.8669
1978-09-08,0.7386
2014-05-12,0.727
2006-03-28,
2009-11-12,0.6718
2010-07-30,0.7675
2008-02-05,0.6829
1996-04-22,0.7791
2003-06-17,0.8463
1991-06-11,0.8459
1987-08-05,0.8968
2003-07-07,0.8816
1998-06-24,0.92
1986-04-21,1.0242
2002-12-31,0.9532
2000-05-09,1.1083
2002-10-24,1.0266
2001-04-27,1.1203
2010-06-11,0.8269
2001-01-03,1.0575
2010-12-14,0.7471
2004-02-23,0.7962
2002-11-13,0.9914
1983-12-02,1.2075
2012-03-29,0.7531
1982-03-04,0.9643
1987-01-21,0.8806
1980-11-13,0.7269
2010-03-29,
1992-08-26,0.68
1983-06-01,1.1222
1978-05-22,0.7845
2007-08-08,0.7236
2006-08-23,0.7816
1989-08-04,0.9022
1983-03-10,1.0426
1988-07-06,0.8733
2014-04-30,0.7213
1999-06-25,0.9557
1977-08-11,0.8276
2016-08-30,0.8968
1989-01-19,0.8904
2016-09-06,0.8896
2000-10-31,1.1802
1998-09-02,0.8948
2016-09-07,
1985-12-02,1.1518
1986-03-18,1.0345
1989-02-27,0.8684
1991-10-11,0.8107
1985-01-30,1.4132
2009-06-03,0.7049
1978-03-14,0.7656
1985-03-20,1.4663
2004-01-06,0.7844
1977-01-12,0.8269
2003-03-17,0.9352
1980-04-21,0.71
2010-08-17,0.7771
1982-03-18,0.9767
2005-02-14,0.7713
2004-06-17,0.8309
1992-04-22,0.7977
1984-08-22,1.2932
1988-01-07,
1997-11-17,0.8836
1986-08-11,0.9646
1976-10-12,0.8334
1980-02-13,0.6665
2009-05-13,0.7351
1997-02-03,0.8399
1977-09-06,0.8311
2009-08-05,0.6951
1990-09-12,0.7557
1982-12-02,1.0514
1978-05-25,0.7825
1981-12-14,0.9237
1994-06-10,0.8501
1980-04-08,0.7437
1984-09-04,1.3087
2002-01-04,1.1179
1985-11-21,1.1847
1975-06-20,0.7274
1998-01-12,0.9286
2015-10-22,0.896
1984-03-13,1.1585
2014-09-19,0.7788
1976-09-16,0.8385
2000-03-23,1.0307
1997-05-08,0.8731
1976-07-27,
1992-03-17,0.7923
2013-12-03,0.7359
2010-07-27,0.7701
1982-02-18,0.9599
1990-12-04,
2000-06-12,1.0485
1986-11-20,0.9465
1987-07-16,0.8758
1986-08-14,0.9651
1990-12-20,0.7185
2005-01-04,0.7524
2005-08-04,0.8085
1975-01-24,0.7384
1983-04-13,1.0727
2013-05-28,0.7778
2001-01-25,1.0866
1998-05-22,0.8979
1992-09-02,0.6712
1995-01-04,0.8075
1984-03-19,1.1828
1984-09-06,1.3208
1980-01-02,0.6601
1977-07-20,0.8171
2005-04-15,0.7734
2017-02-28,0.9412
2007-01-26,0.7748
2004-11-10,0.7743
1993-05-17,0.8094
1998-01-02,0.9203
1979-07-05,0.6947
2005-05-06,0.7785
2010-04-06,0.7472
2011-04-08,0.6928
1980-07-11,0.6708
2000-02-24,1.0039
2015-05-15,0.8743
2002-10-10,1.0151
1984-04-18,1.1861
2013-05-02,0.7651
1990-09-10,0.7531
2008-12-23,0.7175
1985-07-30,1.2787
1988-04-28,0.8014
1977-06-13,0.8264
1987-06-23,0.8772
1997-12-15,0.9027
2000-02-09,1.0103
1981-06-19,0.9311
2013-12-04,0.7377
1987-04-29,
1975-02-18,0.7366
1991-08-27,0.8366
2008-11-07,
1997-02-13,0.8612
1978-08-24,0.7399
1986-10-07,0.9432
1980-10-27,0.7202
1987-09-03,0.8559
2014-03-26,
1993-04-15,0.8062
1999-07-30,0.9344
1984-09-03,1.3028
1979-08-28,0.6948
1980-06-13,0.6753
1976-09-02,0.8463
2009-12-16,
2010-07-28,0.7684
2006-07-17,0.7988
2001-11-01,1.1036
2014-04-04,0.7302
1979-10-19,0.6881
1988-02-29,0.81
2012-12-10,0.7737
2008-07-30,0.6427
1979-11-29,0.6716
1986-04-21,1.0242
1988-11-02,0.8555
1990-09-17,0.7418
2014-08-06,0.7487
1991-04-04,0.7974
1990-04-05,0.8107
2006-12-22,0.7601
2001-08-21,1.0958
2006-12-06,0.7509
1993-08-11,0.8794
1993-07-27,0.8758
2007-01-11,0.7758
1994-02-17,0.8827
2013-10-14,0.7361
1986-10-13,
1996-01-09,0.7512
2010-06-17,0.8093
1988-11-15,0.8396
2006-11-07,0.7812
1993-08-27,0.858
2002-11-13,0.9914
1987-08-18,0.882
1988-03-21,0.8109
2012-02-01,0.7577
1994-06-14,0.8403
1998-08-07,0.9055
2009-06-23,0.7138
1983-08-11,1.2088
1986-11-17,0.9495
1978-04-13,0.7526
1989-03-13,0.8893
2005-02-04,0.7726
1975-07-10,0.7511
2007-07-12,0.7262
2010-03-24,0.7492
2000-12-15,1.1143
2016-12-23,0.9567
2003-09-30,0.8588
2016-04-28,0.8838
1979-05-08,0.7153
2013-05-09,0.7636
2004-11-26,0.7543
1982-03-30,0.9915
1985-03-07,1.5212
2005-04-12,0.7761
2004-03-30,0.8207
2016-06-21,0.8874
2006-07-26,0.7926
2003-04-09,0.9352
1999-03-30,
2010-10-26,0.721
1985-05-16,1.392
1993-07-28,0.8712
1999-01-20,0.8643
2013-04-24,0.7695
2015-03-10,0.934
1993-02-25,0.8257
1986-02-21,1.0603
1999-08-23,0.9452
2010-09-13,0.777
1987-07-02,0.8738
2015-07-24,0.9116
1985-08-28,1.2599
1984-10-19,1.377
2010-12-29,0.7613
1981-05-01,0.8605
1996-01-16,
1996-11-07,0.7727
2011-10-25,0.7192
1983-08-15,1.1974
1997-03-17,0.8657
2014-12-19,
2012-10-05,0.7658
1988-01-20,0.7974
1994-11-28,0.807
1986-09-18,0.9384
1992-09-03,0.6813
1989-10-04,0.8984
1977-07-14,0.8253
2015-12-14,0.9068
2015-11-04,0.9208
1998-06-09,0.9089
2013-08-22,0.7493
2009-04-28,0.7646
2013-01-25,0.7421
2005-01-13,0.7576
1985-07-02,1.3711
2008-05-08,0.6485
2011-05-17,0.7058
1984-03-08,1.1589
2003-02-05,0.9233
1988-07-22,0.876
1984-11-23,1.3548
2000-06-28,1.0571
2003-10-14,0.8551
1982-06-18,1.0308
1975-08-01,0.7914
1977-07-18,0.8207
1982-10-14,1.0647
1988-12-06,0.8288
1976-02-24,0.8246
2015-07-15,0.9124
2002-03-13,1.1417
1979-11-16,0.6821
1997-12-01,0.9059
2003-05-29,0.8454
2011-02-03,0.7337
2002-10-10,1.0151
1998-10-30,
1995-11-30,0.7551
1995-11-08,0.7429
1990-11-02,0.7175
1985-04-23,1.3722
1975-12-08,0.8081
1976-09-16,0.8385
2001-09-13,1.1008
1991-03-12,0.752
1989-03-01,0.879
1992-12-23,0.7941
1990-12-19,0.7111
2006-02-15,0.8403
1994-03-21,0.8694
1989-02-14,0.8843
2006-12-21,0.7596
2007-01-25,0.7706
2004-05-11,
1996-11-28,0.7831
2002-02-18,1.1488
2014-06-23,0.7357
2002-11-28,1.0051
1982-11-15,1.0999
1981-09-17,0.8919
2014-12-30,0.822
1998-08-20,0.9192
2010-05-14,0.8048
1997-01-13,0.8086
2015-04-29,0.8968
2012-10-01,0.7748
1982-11-16,1.0938
1996-08-30,0.7617
1996-05-13,0.7865
1985-07-24,1.305
2013-04-03,0.7783
1980-12-09,0.7588
2008-09-23,0.679
2014-10-08,0.7882
1992-03-20,0.8075
2004-08-23,0.8191
2003-04-01,0.9164
1994-01-12,0.8879
2017-06-26,0.8926
2003-03-06,0.9107
1998-11-19,0.8588
1989-02-07,
1987-09-14,0.8665
1990-06-28,0.7929
2010-12-15,0.7503
2007-06-28,0.7427
1997-11-13,0.8783
1976-06-22,0.853
2007-05-01,0.7355
1990-04-02,0.8122
1979-03-22,0.7052
1983-07-18,1.1467
1987-03-12,0.8861
2000-03-24,1.0292
1978-04-28,0.7677
1984-01-30,1.255
1978-12-04,0.7259
1992-01-03,0.7418
2014-07-23,0.7427
1975-07-09,0.7459
2014-11-24,0.8041
1986-01-17,1.1305
1975-08-19,0.7882
1977-03-30,0.8322
1986-06-16,1.0233
1979-05-29,0.726
2014-11-13,0.8016
2007-07-30,0.7309
1975-08-12,0.7955
1988-01-06,
2015-05-13,0.881
1977-04-07,0.8321
2013-04-05,0.7679
2016-02-08,0.8972
2013-03-22,0.7695
1990-06-01,0.8044
1984-06-20,1.2405
2011-03-04,0.7148
1988-10-17,
2014-10-07,0.7918
2005-07-18,0.8293
1997-09-12,0.9024
2014-02-13,0.7318
2000-05-04,1.1211
2012-01-17,0.7851
1983-03-31,1.0702
2003-08-11,0.8829
2016-09-21,0.8977
1977-04-26,0.8285
2008-04-30,0.6422
1998-04-06,0.9414
1977-04-01,0.8327
2004-03-11,
1979-02-26,0.7011
1985-04-25,1.4128
1982-04-01,0.9891
1975-07-29,0.7881
1983-07-26,1.1526
2015-08-25,0.8763
2003-02-26,0.9267
1989-06-13,0.9668
1987-12-31,0.7548
2012-03-08,0.7535
2009-10-02,0.6847
1993-03-10,0.8396
2008-07-24,0.6381
2011-07-21,0.6954
1991-02-13,0.6979
1986-07-01,1.0137
2009-06-05,
1999-12-01,0.9924
1978-09-01,0.7344
1984-05-11,1.2399
1976-07-23,
1977-01-31,
1979-12-19,0.6668
2015-07-06,0.9029
2005-03-23,0.7683
1989-12-28,0.8135
1986-01-14,1.1352
1998-02-11,0.9301
1996-02-01,0.774
1989-03-14,0.8869
1994-02-16,0.8793
2003-04-28,0.9095
2004-04-30,0.8341
1989-02-15,
2006-03-24,0.8324
2004-11-17,0.7678
2000-01-25,0.9935
1981-10-23,0.9111
1984-06-11,1.2089
1987-09-15,0.8635
2007-01-22,0.7717
1983-12-09,1.224
1995-08-25,0.7707
1989-03-22,
2017-09-28,0.8485
1981-10-23,0.9111
1986-03-17,1.0335
1988-02-01,0.8119
1979-02-19,0.7038
1976-12-24,0.8238
2000-11-24,
2000-08-09,1.1141
2000-04-03,1.0456
2015-08-03,0.9113
2012-03-01,0.7501
1983-04-14,1.0768
1996-01-16,0.7575
1999-11-12,0.969
1990-02-15,0.8059
1991-09-13,0.8052
1994-03-28,0.8563
2005-08-16,0.811
2011-03-10,0.7247
1987-03-16,0.8762
2014-07-02,0.7324
2010-03-08,0.7325
2008-02-26,0.672
2013-11-29,0.7344
1989-09-08,0.9385
1985-06-25,1.3804
2017-11-02,0.8567
1992-09-23,0.7385
1990-12-27,0.7345
1993-07-28,0.8712
1990-07-16,0.7852
1991-07-01,0.8665
1981-04-02,0.8207
1976-08-02,0.8495
2013-08-19,
2013-01-21,0.751
1986-09-09,0.9669
2005-02-07,0.7792
2006-06-30,0.782
2006-12-29,0.7584
1995-05-11,0.7488
1982-06-24,1.0335
1981-10-19,0.8956
2011-06-09,0.6893
1989-09-19,0.9289
1997-09-04,0.9266
1982-11-19,1.0828
2000-02-29,1.0386
2011-10-10,0.7323
2003-09-01,
2015-04-09,
2005-01-04,0.7524
2001-01-22,
1986-10-02,0.9474
1986-09-24,0.9628
2013-01-16,0.7521
1989-01-20,0.8804
1985-02-21,1.4976
2008-05-19,0.6446
1980-09-11,0.6848
1983-02-08,1.049
2002-04-11,1.132
1987-08-13,0.8999
2017-01-05,0.9432
1976-01-15,0.8066
1978-03-31,
1975-01-03,0.7585
1990-05-29,0.7958
1977-07-28,0.8185
1975-12-03,0.8077
1993-03-09,0.8414
1981-02-06,
1995-08-15,0.77
2007-04-16,0.7381
2011-01-26,0.7303
1990-10-03,0.7389
1999-09-13,0.963
2001-03-21,1.1143
1980-04-09,0.7227
2013-08-08,0.7471
2000-06-21,1.057
1981-08-24,0.9589
1999-03-15,0.9137
1992-04-30,0.7927
1990-07-30,0.7638
2010-08-18,0.778
1987-04-01,0.8666
2009-02-27,0.7874
2013-01-31,0.7367
1994-09-19,0.7982
2006-04-18,0.8141
1985-08-02,1.283
1978-06-01,0.7726
1987-08-21,0.8672
1992-04-13,0.7914
1981-05-18,0.8969
2013-08-06,0.7514
2004-07-29,0.8285
1983-06-23,1.1163
2003-04-04,0.935
2003-04-15,0.927
2017-09-20,0.8337
1994-02-14,0.8881
1997-03-24,0.8643
1991-09-26,0.8046
1984-01-11,1.2647
1989-08-07,0.9081
1996-02-01,0.774
2001-02-15,1.1066
1992-08-24,0.6766
1980-01-11,0.6619
2008-10-30,0.7782
1986-10-31,0.9714
1999-11-09,0.9613
1997-08-01,0.9465
2002-04-16,1.1326
1981-01-05,0.7473
1988-03-22,0.813
1987-05-18,0.8501
1989-12-08,0.8513
2005-12-21,0.8465
1981-07-17,0.9466
2003-03-10,0.9045
2016-02-19,0.9004
1982-03-30,0.9915
1999-11-12,0.969
1978-04-25,0.7702
1996-04-02,0.7669
1993-01-14,0.8117
2015-09-24,0.8856
2006-09-22,0.7811
1980-11-19,
1991-06-19,0.8584
2008-10-10,0.7388
1987-07-07,0.8778
2007-05-02,0.7355
2001-12-10,1.1255
1992-04-03,0.7832
1992-07-21,0.7158
2003-08-05,0.8813
1984-04-25,1.1996
2002-10-08,1.0221
1997-10-27,0.8966
1993-09-08,0.8356
2003-09-25,0.8682
1997-08-20,0.9461
2004-03-31,0.8136
1998-02-03,0.9292
2009-05-07,0.7456
1989-06-27,
2000-10-09,
1990-10-11,0.7328
1993-06-17,0.8305
1982-07-29,1.0302
1993-12-09,0.8742
1987-09-14,0.8665
2016-06-29,0.9005
1990-04-09,0.8061
1993-09-02,0.8518
1993-01-25,0.7859
2015-10-13,0.8793
1984-11-12,1.3209
1990-01-15,0.8119
1995-03-31,0.7345
1986-06-13,1.0265
1997-07-30,0.9367
1985-04-10,1.4028
1982-08-25,1.0195
1984-11-02,1.3219
2015-03-24,0.9169
1983-02-24,1.0388
1993-11-29,0.8806
1982-10-01,1.0646
2014-07-18,0.7402
1999-06-04,0.9703
1977-05-31,0.826
1979-01-30,0.7052
2016-05-09,0.8775
1997-12-23,0.9045
2005-04-21,0.7629
2012-11-02,0.7785
1996-11-29,0.7861
1998-07-07,0.9255
1977-11-01,0.8115
1982-10-05,1.0763
2004-07-21,0.8179
1981-12-29,0.9134
1986-09-26,0.9624
2005-10-10,0.8302
2009-12-24,0.6965
2007-12-18,0.6943
1979-10-08,0.6879
1997-02-21,0.8601
1985-10-21,1.2035
1991-12-19,0.7507
1975-06-27,0.7319
2015-07-10,0.895
2005-04-04,0.7797
2013-10-04,0.7355
1990-12-18,0.7137
1993-04-23,0.7959
1987-07-28,0.8864
1990-04-17,0.8013
1991-07-23,0.8397
1989-06-08,0.9441
2015-06-23,
2001-08-06,
1993-07-30,0.8882
1987-05-14,0.854
1998-06-01,0.9095
2010-10-11,0.7197
1977-04-12,0.8305
1999-07-20,0.9603
1988-10-10,0.892
1991-12-24,0.7315
1998-12-29,0.855
2001-01-29,1.089
1994-03-22,0.8658
2007-05-15,0.7355
1991-02-05,0.7006
1975-08-26,0.7931
2007-08-10,0.7311
1994-10-19,0.773
2007-03-16,0.7513
1996-11-27,0.7805
1994-03-08,0.8772
2014-03-10,0.7205
2003-03-04,0.9169
2013-12-12,0.7271
2012-05-18,0.786
2008-02-06,0.6822
1982-09-13,1.0639
1988-09-26,0.9056
1996-11-08,0.7722
1995-05-04,0.733
2008-08-28,0.6793
2001-11-20,1.1328
1994-08-31,0.8103
2012-10-12,0.7711
2002-04-25,1.113
1993-04-13,0.7979
1994-06-08,0.8523
1982-10-25,1.0813
1996-09-16,0.7755
2007-05-16,0.7366
2007-09-25,0.708
2001-03-02,1.0687
2008-12-22,0.7182
2004-06-29,0.8254
2001-07-27,1.145
2017-06-22,0.8963
2014-11-07,0.8055
1975-05-14,
1989-12-28,0.8135
1981-04-28,0.854
1977-12-20,0.7824
2011-04-15,0.6935
2000-03-03,1.0396
1980-09-17,0.6866
1977-05-16,0.8274
1978-04-06,0.7514
1989-02-24,0.8725
2011-09-05,0.7085
1982-03-30,0.9915
1995-08-25,0.7707
1991-01-11,0.7341
1991-02-04,0.7026
2014-12-02,0.8063
1991-06-12,0.8553
1990-08-10,0.7574
2017-07-31,0.8482
2014-04-17,0.7228
2017-03-06,
1997-09-23,0.9147
2002-12-10,0.9908
1979-01-18,0.6967
2015-11-12,0.9299
2008-08-26,0.6826
2008-11-06,0.7823
1985-12-20,1.1555
1991-10-03,0.798
1994-02-23,0.8811
1992-06-10,0.7632
1997-06-25,0.879
1987-01-16,0.8784
1993-03-11,0.8398
1980-12-17,0.7678
2008-08-27,0.6799
1980-01-22,0.6664
1975-04-08,0.7405
2006-08-25,0.7845
2012-10-04,0.7689
1975-04-07,0.7428
1979-07-20,0.6915
1985-04-25,1.4128
2009-12-09,0.6782
1987-05-27,0.8683
2002-06-25,1.0308
2005-06-17,0.8176
1976-01-06,0.8045
1990-02-23,0.8035
1988-10-20,0.8662
2017-05-31,0.8892
1992-08-19,0.7006
1996-10-28,0.7783
1993-04-26,0.7887
1984-01-06,1.2513
2003-05-20,0.8581
2006-09-25,0.7849
2016-07-26,0.9107
1985-08-12,1.2737
2002-01-15,1.122
2017-08-01,0.8467
2001-05-04,1.1172
1988-02-24,0.8114
2005-01-24,0.7666
2009-03-12,0.7814
1997-10-15,0.8924
2011-11-08,0.7243
1997-07-23,0.9305
1984-03-26,1.172
1983-08-30,1.1907
2002-07-02,1.0143
2003-12-23,0.8052
2003-01-02,0.9642
2017-10-04,0.8503
2005-12-13,0.838
2000-02-28,1.0341
2003-06-16,0.8435
1982-05-04,0.9658
2012-10-16,0.7679
1975-06-05,0.7275
2011-10-12,0.7249
2009-08-19,0.7034
1992-09-04,0.6787
2001-06-07,1.1762
2003-11-27,0.8402
1978-03-16,0.7609
2013-09-16,0.7489
2011-11-23,0.7491
1993-05-21,0.8165
2010-12-07,0.7494
1979-12-19,0.6668
1979-11-22,0.6776
1976-04-05,
1989-07-19,0.9055
1984-08-23,1.2856
1987-06-08,0.861
1996-04-12,0.7761
2003-12-02,0.8275
2010-05-07,0.7904
2007-06-15,0.7482
1997-09-23,0.9147
1978-04-21,0.7704
1999-12-29,0.9954
1979-11-05,0.6863
2012-02-13,0.7566
2017-03-27,0.9187
2011-05-31,0.6956
1990-03-06,0.813
1990-06-11,0.8052
1993-02-11,0.8323
1983-12-08,1.2186
2015-12-09,0.9122
2007-09-10,0.725
1975-09-10,0.7973
1989-11-10,0.8875
1999-06-14,0.9586
2006-04-20,0.8126
1977-06-10,0.8266
1983-12-28,1.229
1986-04-16,1.0466
1989-06-02,0.9332
2009-11-09,0.6664
1978-02-10,0.7826
1991-11-22,0.7644
1982-08-19,1.0454
2000-11-13,
1988-05-03,0.8057
2000-10-31,1.1802
2000-05-24,1.1019
2002-04-26,1.113
1980-02-06,0.667
1982-09-06,1.0463
1982-12-29,1.0207
1977-02-25,0.8316
1998-08-21,0.9184
1984-10-08,1.366
2014-09-23,0.7774
1985-02-04,1.4296
1975-09-02,0.7957
1978-08-16,0.7209
1994-10-14,0.7823
2001-01-10,1.0633
2012-12-07,0.7736
1982-07-19,1.0352
1988-03-25,0.8054
2012-03-02,0.7573
1984-01-24,1.2612
2004-10-12,0.8125
1982-03-04,0.9643
1978-08-29,0.7398
1997-05-21,0.8654
1996-01-22,0.7666
1982-06-09,0.993
1998-09-09,0.881
2011-06-02,0.6926
1996-01-08,0.7502
1976-10-14,0.833
2015-10-26,0.905
2012-10-23,0.7714
2014-09-25,0.7845
1984-02-06,1.229
1987-12-07,0.8016
2009-06-01,0.7063
1997-02-18,0.8647
2008-01-24,0.6798
2001-08-23,1.0952
1978-10-04,0.7118
1976-11-22,0.8296
1982-01-28,0.9362
1997-08-27,0.923
2003-10-29,0.8553
1994-10-24,0.7713
1982-01-27,0.9324
2005-05-17,0.7916
1989-09-07,0.9429
2004-05-10,0.8428
1979-12-31,0.6631
1997-03-26,0.8654
1981-02-10,0.8225
1985-08-20,1.2652
2007-07-19,0.7234
2000-03-29,1.0489
1988-09-07,0.8881
2002-12-19,0.9751
2017-02-09,0.9377
2006-10-27,0.786
2008-10-06,0.7409
2001-06-04,1.1798
1977-08-03,0.8213
1982-03-25,0.9841
2012-02-21,0.7539
2011-11-21,0.7425
2012-12-19,0.7542
1997-07-21,0.9153
2007-08-02,0.7313
1988-11-17,0.8347
1998-02-16,0.9292
1980-03-06,0.6892
1993-10-07,0.8407
2006-02-07,0.8365
2001-11-30,1.1169
2006-02-07,0.8365
2012-01-27,0.7615
1994-01-11,0.8905
1976-12-29,0.8208
1978-04-11,0.7512
2005-01-11,0.7604
1985-11-22,1.1764
2002-06-26,1.01
2015-02-03,0.8734
1996-07-08,0.7836
2004-07-23,0.8255
1999-04-23,0.9399
1987-11-04,0.8207
1991-10-04,0.8027
2008-06-30,0.6347
